Lat,Lon,ANPP,MAT,MAP,SOL,PET,AI,STN,SOC,PH,BD,CN,SILT,CLAY,ELEV,ASP,SLOPE,Formation
34.85,98.45,64.5,-4.275,348,187897,930,3740,0.72206,4.6255,6.9292,1.1358,6.406,38.03,6.1513,4227,259.522,1.74666,"Alpine Scrub, Forb Meadow & Grassland"
34.88,98.25,54.6,-3.44333,330,189279,977,3376,0.705948,2.95564,7.01596,1.16532,4.18694,38.1164,6.33522,4240,236.175,1.60175,"Alpine Scrub, Forb Meadow & Grassland"
34.9,98.21,62.7,-3.53667,327,189408,973,3361,0.735874,3.6415,7.01306,1.00734,4.9422,37.9528,6.19404,4250,210.936,2.29457,"Alpine Scrub, Forb Meadow & Grassland"
34.93,98.14,62.2,-3.573,323,189712,975,3315,0.707405,2.66329,7.03488,1.24328,3.76479,37.9712,6.6149,4231,223.806,1.26073,"Alpine Scrub, Forb Meadow & Grassland"
35.01,98.07,57.5,-4.23567,319,189990,948,3363,0.710402,2.69933,6.9887,1.01185,3.79974,34.4938,8.06575,4234,200.01,0.161816,"Alpine Scrub, Forb Meadow & Grassland"
35.25,93.1,20.1,-5.34167,262,196335,956,2739,0.69079,2.0777,6.8358,1.176,3.0077,43.199,7.4175,4633,76.6935,0.740763,"Alpine Scrub, Forb Meadow & Grassland"
35.36,93.37,42.8,-4.388,239,196823,1014,2358,0.711073,1.88703,6.75623,1.38356,2.65399,44.2739,7.87399,4521,121.868,0.312227,"Alpine Scrub, Forb Meadow & Grassland"
35.49,93.65,38.8,-4.22833,227,196873,1049,2164,0.71324,1.55708,6.80918,1.34116,2.18314,43.0816,8.19022,4511,217.634,0.587939,"Alpine Scrub, Forb Meadow & Grassland"
35.33,93.32,54.6,-4.53867,243,196806,1005,2419,0.711246,2.32216,6.80431,1.39892,3.26516,41.544,7.44088,4536,117.796,0.228584,"Alpine Scrub, Forb Meadow & Grassland"
34.79,92.9,117.2,-5.28667,285,196524,935,3040,0.726642,6.0986,6.90626,1.1447,8.3928,57.0486,9.66438,4680,68.2143,1.45098,"Alpine Scrub, Forb Meadow & Grassland"
35.57,100.49,92.7,1.12633,421,185128,1142,3689,0.790147,10.8344,6.73603,0.99233,13.7076,40.4969,20.6333,3318,22.6224,2.83118,"Alpine Scrub, Forb Meadow & Grassland"
35.08,100.77,140.9,-0.432333,499,180629,1023,4877,0.795977,11.3252,6.58184,0.999713,14.2351,40.1011,12.0848,3579,115.214,3.50797,"Alpine Scrub, Forb Meadow & Grassland"
34.86,100.82,242.7,-0.908,540,178417,975,5541,0.825109,11.3983,6.5249,0.997137,13.8358,41.1993,9.86368,3703,223.604,4.48397,"Alpine Scrub, Forb Meadow & Grassland"
34.56666667,104.5833333,419.9790011,4.96667,604,165226,980,6162,0.80242,9.5789,6.6874,1.0817,11.938,38.837,20.139,2441,291.843,4.94498,"Alpine Scrub, Forb Meadow & Grassland"
35.55,-98.04,216,15.47,793,197003,1817,4364,0.543472,5.96394,6.0058,1.53772,10.9758,38.2546,22,420,68.7323,0.245405,"Temperate Grassland, Meadow & Shrubland"
34.66666667,92.83333333,84.11,-7.36667,330,194189,831,3968,0.70855,4.6281,6.7616,1.1838,6.5317,48.98,7.9039,5038,211.184,1.51257,"Alpine Scrub, Forb Meadow & Grassland"
34.81666667,92.93333333,77.41,-4.91667,278,196804,964,2883,0.68413,2.5541,6.8074,1.3732,3.7334,45.353,7.6691,4634,41.283,0.719015,"Alpine Scrub, Forb Meadow & Grassland"
35.08333333,-97.9,408.3695,16.1,819,197251,1823,4491,0.48499,5.9774,6.0611,1.5603,12.325,41.529,22.92,362,216.488,0.282039,"Temperate Grassland, Meadow & Shrubland"
34.98333333,-97.51666667,332.293125,16.2167,920,196239,1773,5187,0.53116,5.7053,5.9579,1.6075,10.741,39.069,21.644,333,127.625,0.509346,"Temperate Grassland, Meadow & Shrubland"
34.91666667,102.8833333,330.5264,1.65833,589,170844,981,6001,0.73116,10.272,6.5022,1.0285,14.049,42.139,21.277,3247,130.841,2.38679,"Alpine Scrub, Forb Meadow & Grassland"
35.21555556,93.06805556,119,-5.08268,264,196275,965,2730,0.700054,1.92269,6.77795,1.24422,2.74647,44.7474,8.30109,4620,140.559,0.51959,"Alpine Scrub, Forb Meadow & Grassland"
34.98,-97.52,231.0190022,16.1833,921,196207,1773,5191,0.514646,5.989,5.98896,1.60969,11.6588,39.1656,21.9736,331,98.3597,0.571598,"Temperate Grassland, Meadow & Shrubland"
34.98333333,-97.51666667,407.5,16.2167,920,196239,1773,5187,0.53116,5.7053,5.9579,1.6075,10.741,39.069,21.644,333,127.625,0.509346,"Temperate Grassland, Meadow & Shrubland"
34.98333333,-97.51666667,236.6132308,16.2167,920,196239,1773,5187,0.53116,5.7053,5.9579,1.6075,10.741,39.069,21.644,333,127.625,0.509346,"Temperate Grassland, Meadow & Shrubland"
35.3,-101.53,257,13.6417,517,214153,2136,2418,0.578524,5.13842,7.33114,1.68516,8.88238,48.0424,30.9118,1078,118.284,0.185955,"Temperate Grassland, Meadow & Shrubland"
35,38,130,16.075,183,219192,2133,857,0.23224,2.4981,8.2308,1.4444,10.757,42.099,42.329,920,23.0355,1.26067,"Mediterranean Scrub, Grassland & Forb Meadow"
35.3,-101.53,257.7777778,13.6417,517,214153,2136,2418,0.578524,5.13842,7.33114,1.68516,8.88238,48.0424,30.9118,1078,118.284,0.185955,"Temperate Grassland, Meadow & Shrubland"
34.38,92.62,152.2,-4.24433,288,197906,1027,2802,0.699711,2.5371,6.79013,1.40182,3.61095,42.9317,6.21656,4636,99.1784,2.23824,"Alpine Scrub, Forb Meadow & Grassland"
34.21,92.45,59.5,-3.74333,278,198309,1052,2638,0.695094,2.20106,6.76096,1.42846,3.16674,40.0854,6.55584,4536,40.1261,0.351789,"Alpine Scrub, Forb Meadow & Grassland"
33.95,92.36,80.5,-4.00333,303,198134,1031,2939,0.695992,2.28996,6.71734,1.39986,3.2904,39.9756,6.10286,4617,214.139,0.260281,"Alpine Scrub, Forb Meadow & Grassland"
33.75,92.09,96.6,-4.78,330,198137,996,3314,0.722256,5.17328,6.8216,1.29168,7.1516,45.4144,7.51974,4795,104.96,2.66471,"Alpine Scrub, Forb Meadow & Grassland"
34.14,95.8,56.5,-1.60833,413,193624,1079,3825,0.670606,5.10808,7.0285,1.22532,7.61652,42.8582,14.4162,4221,221.356,1.22462,"Alpine Scrub, Forb Meadow & Grassland"
34.17,92.4,96.5,-4.20833,288,198662,1023,2811,0.714054,3.83816,6.82726,1.38028,5.34972,41.6336,6.28302,4602,14.0243,1.66672,"Alpine Scrub, Forb Meadow & Grassland"
33.95,92.36,59.9,-4.00333,303,198134,1031,2939,0.695992,2.28996,6.71734,1.39986,3.2904,39.9756,6.10286,4617,214.139,0.260281,"Alpine Scrub, Forb Meadow & Grassland"
34.53,100.22,151.3,-0.920333,516,179659,996,5183,0.771148,8.93454,6.5302,0.980956,11.5722,40.4808,9.78729,3930,285.266,7.41309,"Alpine Scrub, Forb Meadow & Grassland"
33.82,97.14,43.9,-4.684,510,187289,870,5857,0.712701,6.77449,6.75647,1.06658,9.50517,41.7649,12.8707,4424,36.7943,0.814672,"Alpine Scrub, Forb Meadow & Grassland"
33.76,97.02,139.4,-5.75233,528,186074,807,6540,0.77311,9.41548,6.84393,1.05437,12.179,39.4441,10.4943,4587,186.254,3.32488,"Alpine Scrub, Forb Meadow & Grassland"
33.81,96.73,65.3,-2.36067,482,189033,971,4958,0.774948,9.31711,6.73538,1.05718,12.0501,41.3564,14.9612,4298,112.095,6.47248,"Alpine Scrub, Forb Meadow & Grassland"
33.97,96.37,172.2,-2.79033,457,190586,968,4717,0.768769,8.95818,6.86878,1.05781,11.6917,41.3563,15.1136,4288,211.792,7.64109,"Alpine Scrub, Forb Meadow & Grassland"
34.1,96.2,109.3,-4.16667,458,190231,908,5040,0.81449,8.5637,7.1325,1.0191,10.514,38.881,16.701,4449,92.5859,5.8317,"Alpine Scrub, Forb Meadow & Grassland"
33.95,95.7,189.5,-1.65,430,192552,1025,4194,0.77435,8.3744,6.9774,1.0072,10.815,40.904,18.246,4217,98.7188,6.22827,"Alpine Scrub, Forb Meadow & Grassland"
33.73,95.87,123.4,-2.37667,472,191634,988,4779,0.747261,8.77319,6.89293,1.06328,11.7445,39.6731,11.7522,4410,258.448,6.72343,"Alpine Scrub, Forb Meadow & Grassland"
34.1,-106.9,149.559,13.7583,240,233335,2201,1090,0.40505,3.3958,7.6604,1.6218,8.3836,23.871,19.171,1406,112.434,0.560283,Warm Semi-Desert Scrub & Grassland
34.5,-99.2,399.559,16.7167,702,205125,2045,3432,0.4562,4.0054,7.0983,1.6632,8.78,36.977,26.019,385,244.772,0.2406,"Temperate Grassland, Meadow & Shrubland"
34.33333333,-106.9666667,66.6667,13.45,228,234932,2196,1037,0.32083,3.6392,7.8984,1.6948,11.343,23.703,16.617,1520,199.561,1.51984,Warm Semi-Desert Scrub & Grassland
34.33333333,-106.9666667,99.1453,13.45,228,234932,2196,1037,0.32083,3.6392,7.8984,1.6948,11.343,23.703,16.617,1520,199.561,1.51984,Warm Semi-Desert Scrub & Grassland
34.35,-106.88,75,13.8017,218,235169,2237,975,0.35818,3.59994,7.85388,1.6693,10.1522,24.9838,17.4864,1448,87.6784,1.28365,Warm Semi-Desert Scrub & Grassland
34.3,-104.9,98,13.1167,333,228939,2183,1525,0.29855,3.1882,7.6598,1.7699,10.679,23.301,20.751,1599,121.034,0.791232,"Temperate Grassland, Meadow & Shrubland"
34.5,-104.1,66,14.1333,400,225889,2267,1763,0.36892,4.09,7.6382,1.6298,11.086,27.335,20.848,1338,261.415,2.43995,"Temperate Grassland, Meadow & Shrubland"
34.28333333,100.4333333,200.56,-2.825,577,176100,885,6515,0.74246,9.9137,6.3962,1.0392,13.352,39.541,9.9244,4037,169.904,2.91311,"Alpine Scrub, Forb Meadow & Grassland"
33.91666667,101.8833333,251.48,-0.0416667,693,167833,935,7409,0.79375,12.278,6.349,0.90848,15.469,43.976,16.573,3659,91.9703,5.63555,"Alpine Scrub, Forb Meadow & Grassland"
33.66666667,99.38333333,112.5,-2.50833,536,177487,906,5913,0.79364,9.8697,6.4424,1.0465,12.436,40.339,12.635,4184,40.9969,3.56412,"Alpine Scrub, Forb Meadow & Grassland"
34.43333333,100.2333333,119.1,-1.33333,524,179422,985,5315,0.86472,10.016,6.5054,1.0245,11.583,39.527,12.112,3872,35.0152,8.31553,"Alpine Scrub, Forb Meadow & Grassland"
34.35,100.575,185.84,-3.6,596,174775,840,7092,0.83303,9.8313,6.2925,1.0027,11.802,38.924,13.448,4161,220.491,5.73594,"Alpine Scrub, Forb Meadow & Grassland"
34.33888889,-106.725,50.67245,12.9083,252,234647,2163,1165,0.310683,2.77327,7.7641,1.7282,8.92697,21.262,20.0733,1608,293.283,0.666359,Warm Semi-Desert Scrub & Grassland
34.33333333,-106.7166667,36.14,12.8833,255,234725,2162,1179,0.30104,2.5001,7.7167,1.7202,8.3051,21.932,19.777,1617,262.306,0.74582,Warm Semi-Desert Scrub & Grassland
34.33333333,-106.7166667,83.77205889,12.8833,255,234725,2162,1179,0.30104,2.5001,7.7167,1.7202,8.3051,21.932,19.777,1617,262.306,0.74582,Warm Semi-Desert Scrub & Grassland
34.3,102.2166667,559.459,0.55,653,168810,961,6790,0.76885,12.078,6.3517,0.9305,15.71,44.259,19.209,3576,142.142,3.71053,"Alpine Scrub, Forb Meadow & Grassland"
33.96666667,101.8666667,424.324,0.383333,684,168229,966,7077,0.76116,11.58,6.3679,0.96481,15.214,45.558,18.155,3650,247.048,4.28128,"Alpine Scrub, Forb Meadow & Grassland"
33.96666667,101.8833333,493.752,-0.0666668,686,168045,948,7233,0.74507,11.403,6.3797,0.93128,15.304,43.91,13.252,3705,60.8768,3.66702,"Alpine Scrub, Forb Meadow & Grassland"
33.96666667,101.8833333,114.935,-0.0666668,686,168045,948,7233,0.74507,11.403,6.3797,0.93128,15.304,43.91,13.252,3705,60.8768,3.66702,"Alpine Scrub, Forb Meadow & Grassland"
33.6225,99.79388889,248.0595,-1.36633,576,175316,950,6052,0.82764,10.1256,6.3732,1.03032,12.2494,40.2989,12.0368,4035,184.549,2.24345,"Alpine Scrub, Forb Meadow & Grassland"
34.01833333,102.7316667,198,0.865,661,165319,936,7060,0.801734,12.1113,6.31729,0.961064,15.1132,43.2264,18.0135,3571,259.671,6.57084,"Alpine Scrub, Forb Meadow & Grassland"
34.03333333,102.725,215,1.7,653,165517,965,6763,0.78706,11.165,6.3721,0.9879,14.186,41.132,20.075,3329,323.889,4.39997,"Alpine Scrub, Forb Meadow & Grassland"
34.05833333,102.73,347,2.38,641,165918,1000,6408,0.755986,10.3715,6.37002,1.02688,13.7064,40.6132,19.5852,3243,329.634,1.89305,"Alpine Scrub, Forb Meadow & Grassland"
34.31416667,92.54777778,154,-3.60544,282,198314,1062,2651,0.691927,2.34888,6.79337,1.42813,3.39474,39.9156,6.40655,4570,105.17,1.24156,"Alpine Scrub, Forb Meadow & Grassland"
34.49166667,99.85833333,371.6,-3.59167,512,178933,869,5890,0.85989,9.9463,6.4614,1.0086,11.567,35.229,14.567,4258,222.808,8.24575,"Alpine Scrub, Forb Meadow & Grassland"
34.49166667,99.85833333,335.08,-3.59167,512,178933,869,5890,0.85989,9.9463,6.4614,1.0086,11.567,35.229,14.567,4258,222.808,8.24575,"Alpine Scrub, Forb Meadow & Grassland"
34.49166667,99.85833333,288.12,-3.59167,512,178933,869,5890,0.85989,9.9463,6.4614,1.0086,11.567,35.229,14.567,4258,222.808,8.24575,"Alpine Scrub, Forb Meadow & Grassland"
34.49166667,99.85833333,220.6,-3.59167,512,178933,869,5890,0.85989,9.9463,6.4614,1.0086,11.567,35.229,14.567,4258,222.808,8.24575,"Alpine Scrub, Forb Meadow & Grassland"
34.49166667,99.85833333,173.16,-3.59167,512,178933,869,5890,0.85989,9.9463,6.4614,1.0086,11.567,35.229,14.567,4258,222.808,8.24575,"Alpine Scrub, Forb Meadow & Grassland"
34.49166667,99.85833333,132,-3.59167,512,178933,869,5890,0.85989,9.9463,6.4614,1.0086,11.567,35.229,14.567,4258,222.808,8.24575,"Alpine Scrub, Forb Meadow & Grassland"
32.53,80.25,4.3,-0.358333,83,200100,1276,650,0.681742,2.65126,7.31172,1.3002,3.89032,38.9578,18.3286,4320,179.692,3.32048,"Alpine Scrub, Forb Meadow & Grassland"
32.53,82.55,17.9,0.3,73,202469,1347,540,0.679524,2.4756,7.1579,1.3596,3.64288,46.2478,23.7534,4369,29.6035,0.94004,"Alpine Scrub, Forb Meadow & Grassland"
32.52,82.85,9.8,0.421667,72,201443,1373,524,0.688442,2.64948,7.08972,1.3386,3.84862,44.8608,28.1638,4413,282.729,0.514955,"Alpine Scrub, Forb Meadow & Grassland"
32.42,83.3,11.9,-0.115,76,200616,1353,559,0.73342,2.41,7.07588,1.30324,3.28406,47.2484,20.8938,4535,229.981,4.32459,"Alpine Scrub, Forb Meadow & Grassland"
32.55,84.27,25.3,-1.07167,75,200273,1349,555,0.716978,2.06766,7.05362,1.36802,2.88382,44.3072,15.4426,4656,236.293,2.07821,"Alpine Scrub, Forb Meadow & Grassland"
32.65,84.25,19.1,-1.425,75,200039,1335,561,0.72578,2.9112,7.0563,1.3869,4.0111,46.512,18.133,4643,64.3178,0.261524,"Alpine Scrub, Forb Meadow & Grassland"
32.8,84.2,17,-1.68333,69,199881,1340,514,0.72823,2.4378,7.1269,1.3298,3.3476,47.24,17.711,4691,262.908,1.47982,"Alpine Scrub, Forb Meadow & Grassland"
32.95,84.05,26.7,-2.29167,65,198945,1302,498,0.74261,2.5009,7.1264,1.2869,3.3677,42.555,11.231,4729,7.27155,1.95501,"Alpine Scrub, Forb Meadow & Grassland"
33.02,96.91,49.7,-1.14133,532,186335,966,5527,0.870737,9.89974,6.40561,1.03543,11.3684,30.8697,13.5615,3986,49.5872,15.792,"Alpine Scrub, Forb Meadow & Grassland"
32.81,97.16,90.2,1.018,525,185020,1095,4792,0.844931,8.8619,6.47801,1.07314,10.4955,45.2235,16.747,4009,167.235,6.58003,"Alpine Scrub, Forb Meadow & Grassland"
32.81,97.1,99.5,-0.186667,533,185169,1032,5167,0.877158,9.8711,6.39362,1.03236,11.2368,43.5774,15.2214,4077,275.985,10.419,"Alpine Scrub, Forb Meadow & Grassland"
32.89,96.74,255.9,-1.62,543,186184,943,5763,0.786544,9.99762,6.76429,1.0455,12.7266,47.6036,15.5967,4262,106.23,3.68903,"Alpine Scrub, Forb Meadow & Grassland"
32.6,96.56,146.3,2.09833,519,186912,1116,4644,0.80359,6.99076,6.59588,1.05466,8.68308,46.5276,15.9496,3919,176.885,6.201,"Alpine Scrub, Forb Meadow & Grassland"
32.52,96.4,121.8,1.88667,535,187162,1137,4707,0.785172,7.9696,6.4973,1.04954,10.1112,42.4268,13.4974,4086,136.93,4.90113,"Alpine Scrub, Forb Meadow & Grassland"
32.5,-106.8,156,15.3917,286,239170,2347,1218,0.21253,2.1656,7.8912,1.7439,10.19,32.137,19.239,1388,39.123,2.57724,Warm Semi-Desert Scrub & Grassland
32.5,-106.8,146,15.3917,286,239170,2347,1218,0.21253,2.1656,7.8912,1.7439,10.19,32.137,19.239,1388,39.123,2.57724,Warm Semi-Desert Scrub & Grassland
32.5,-106.8,346,15.3917,286,239170,2347,1218,0.21253,2.1656,7.8912,1.7439,10.19,32.137,19.239,1388,39.123,2.57724,Warm Semi-Desert Scrub & Grassland
32.5,-106.8,192,15.3917,286,239170,2347,1218,0.21253,2.1656,7.8912,1.7439,10.19,32.137,19.239,1388,39.123,2.57724,Warm Semi-Desert Scrub & Grassland
33.192715,-107.020805,49.3151,14.7107,273,237449,2356,1159,0.299265,2.62355,8.01238,1.69737,8.77685,27.2984,20.3066,1475,246.325,0.39527,Warm Semi-Desert Scrub & Grassland
32.85,103.55,272,2.85833,714,155566,877,8136,0.83015,10.75,5.5715,0.96383,12.95,37.745,21.295,3184,193.984,7.91423,"Alpine Scrub, Forb Meadow & Grassland"
33.16666667,99.9,163.5,-3.675,637,171574,816,7799,0.78095,9.8812,6.5343,1.0611,12.653,41.788,13.069,4335,255.861,3.64506,"Alpine Scrub, Forb Meadow & Grassland"
33.199167,88.810353,53.848,-3.94147,287,199859,1148,2499,0.720071,3.16998,6.91173,1.33356,4.40241,47.3431,10.592,4946,111.824,0.456822,"Alpine Scrub, Forb Meadow & Grassland"
33.295044,88.406836,59.447,-3.16975,254,200198,1220,2084,0.737449,2.9951,6.9383,1.2965,4.05374,46.8465,10.4876,4824,155.252,1.39236,"Alpine Scrub, Forb Meadow & Grassland"
32.51259,82.56258,5.47,0.059398,74,202292,1333,552,0.73393,2.43911,7.1439,1.28838,3.32171,44.935,22.3749,4441,16.5087,4.59551,"Alpine Scrub, Forb Meadow & Grassland"
32.43281,83.21581,16.75,0.0474608,75,200790,1337,561,0.725338,2.3774,7.10792,1.34325,3.27703,46.118,21.3039,4442,29.841,0.475008,"Alpine Scrub, Forb Meadow & Grassland"
32.55,34.93333333,429.412,19.325,586,225061,1849,3168,0.50332,4.0566,7.6662,1.4102,8.0596,37.124,29.789,100,257.288,3.50797,"Mediterranean Scrub, Grassland & Forb Meadow"
32.61666667,34.98333333,200,19.4083,579,223126,1852,3126,0.49851,3.9957,7.7803,1.4036,8.0152,39.102,28.824,109,183.163,1.7023,"Mediterranean Scrub, Grassland & Forb Meadow"
32.91666667,35.58333333,397.059,20.075,470,220057,1879,2500,0.5006,4.9035,7.8323,1.406,9.7953,32.792,31.153,32,158.614,4.96103,"Mediterranean Scrub, Grassland & Forb Meadow"
33,35.23333333,264.706,18.2333,769,214846,1845,4166,0.51161,3.9844,7.5128,1.4169,7.7878,37.119,29.126,465,261.199,2.37238,"Mediterranean Scrub, Grassland & Forb Meadow"
33.01666667,35.25,150,17.9667,792,214674,1856,4265,0.52303,4.2612,8.0025,1.4281,8.1472,34.861,29.912,478,240.041,1.13178,"Mediterranean Scrub, Grassland & Forb Meadow"
32.5,-106.45,68.31567778,16.025,265,238515,2362,1121,0.335,3.3653,7.5747,1.6198,10.046,30.392,18.659,1273,96.1377,3.01508,Warm Semi-Desert Scrub & Grassland
32.40222222,10.59055556,107.96,20.825,109,226376,2478,439,0.352384,3.0995,7.95683,1.46183,8.79513,34.1362,24.0656,196,35.5324,0.268307,"Mediterranean Scrub, Grassland & Forb Meadow"
32.40833333,10.63194444,129.39,20.8139,109,226567,2472,441,0.351583,3.11528,8.00808,1.45937,8.86098,33.4125,24.1488,188,39.7038,0.226976,"Mediterranean Scrub, Grassland & Forb Meadow"
32.43055556,10.7175,137.56,20.7536,111,226481,2442,454,0.325394,3.03017,8.02276,1.45902,9.31262,34.1983,23.8877,169,201.801,0.439823,"Mediterranean Scrub, Grassland & Forb Meadow"
32.46444444,10.75944444,116.83,20.6875,114,226172,2413,472,0.336381,3.12674,7.96871,1.45813,9.29541,33.728,24.1239,165,321.053,0.112948,"Mediterranean Scrub, Grassland & Forb Meadow"
32.45916667,91.80527778,225,-4.83908,432,199014,963,4480,0.712967,4.14467,6.71784,1.28193,5.81316,36.7195,8.14817,4913,302.036,1.78382,"Alpine Scrub, Forb Meadow & Grassland"
32.5,-110.75,144.4444444,11.8417,710,232090,2069,3430,0.42985,6.8621,5.9985,1.6322,15.964,23.757,16.113,2129,136.426,6.18998,Warm Semi-Desert Scrub & Grassland
32.6,-106.85,86.36666667,15.2,272,239290,2383,1140,0.25185,2.4107,7.8009,1.609,9.5718,26.18,19.8,1321,57.9902,0.395975,Warm Semi-Desert Scrub & Grassland
32.8,102.55,387.332,2.76667,702,159235,985,7122,0.71544,8.2967,6.2074,1.0466,11.597,37.218,20.653,3489,333.272,0.287342,"Alpine Scrub, Forb Meadow & Grassland"
32.65,83,13.71,-4.35833,67,198007,1179,568,0.73242,3.1304,6.998,1.2657,4.2741,42.142,12.013,4971,11.0903,5.11711,"Alpine Scrub, Forb Meadow & Grassland"
32.6,-106.85,148,15.2,272,239290,2383,1140,0.25185,2.4107,7.8009,1.609,9.5718,26.18,19.8,1321,57.9902,0.395975,Warm Semi-Desert Scrub & Grassland
33,3,115,19.3,105,233510,2635,398,0.33096,3.6284,7.8465,1.4469,10.963,28.596,29.31,728,150.243,0.108224,"Mediterranean Scrub, Grassland & Forb Meadow"
31.5,91.07,57.3,-0.666667,423,204348,1197,3536,0.68905,2.64584,6.96158,1.38544,3.8497,43.2068,17.6626,4623,275.514,2.00694,"Alpine Scrub, Forb Meadow & Grassland"
31.5,91.67,19.5,-1.40667,426,202351,1140,3733,0.673576,4.03964,6.91086,1.34832,5.99494,37.6602,10.7302,4632,269.123,0.768139,"Alpine Scrub, Forb Meadow & Grassland"
31.41,90.42,34.6,0.0133335,427,204849,1256,3397,0.690857,2.50133,6.99084,1.3955,3.62056,39.5233,20.4967,4651,166.779,0.47634,"Alpine Scrub, Forb Meadow & Grassland"
31.4,90.11,36.9,-1.96833,425,200191,1099,3863,0.808318,5.29184,7.11904,1.34778,6.52902,39.3774,15.2336,4805,220.338,5.46648,"Alpine Scrub, Forb Meadow & Grassland"
31.97,89.31,14.9,0.465333,388,206600,1337,2899,0.702879,2.38014,7.07916,1.46382,3.3857,47.5871,19.5035,4574,54.6391,0.704836,"Alpine Scrub, Forb Meadow & Grassland"
32.16,88.69,37.2,0.306,344,204909,1353,2539,0.690732,2.65421,7.10764,1.43466,3.84222,43.0757,19.7284,4581,251.697,0.865682,"Alpine Scrub, Forb Meadow & Grassland"
32.09,88.33,20.1,0.417,318,204452,1367,2328,0.720969,3.20863,7.08918,1.41366,4.44807,43.8212,19.0446,4618,192.605,2.95044,"Alpine Scrub, Forb Meadow & Grassland"
31.87,87.21,15.1,1.28633,236,201161,1364,1725,0.68995,1.75392,7.1142,1.34842,2.54173,47.6864,21.7049,4498,329.516,0.214204,"Alpine Scrub, Forb Meadow & Grassland"
31.79,87.25,14.5,1.11,236,204307,1382,1707,0.683524,1.93966,7.18788,1.48706,2.83774,47.9014,19.8028,4540,86.3817,1.11842,"Alpine Scrub, Forb Meadow & Grassland"
31.93,86.57,25.3,-0.078,171,203146,1348,1265,0.711786,2.24099,7.15126,1.3979,3.14527,46.8976,19.1851,4673,4.81655,2.49169,"Alpine Scrub, Forb Meadow & Grassland"
32.08,85.99,23.2,-0.541333,132,202224,1337,989,0.697075,2.40017,7.14558,1.39233,3.4448,46.1519,18.8038,4655,43.9571,0.846697,"Alpine Scrub, Forb Meadow & Grassland"
32.19,85.3,52.1,-0.0749999,104,203718,1395,743,0.698804,1.90632,7.16476,1.43812,2.71432,46.8914,18.4786,4571,252.174,1.42317,"Alpine Scrub, Forb Meadow & Grassland"
32.35,81.18,28.5,-1.08,96,200251,1281,749,0.702182,1.97718,7.16998,1.21012,2.81586,47.797,18.1814,4527,307.555,0.204902,"Alpine Scrub, Forb Meadow & Grassland"
32.18,81.35,14.2,-2.53167,111,199047,1186,938,0.768204,2.75618,7.20564,1.16978,3.54888,45.9898,16.4716,4752,126.456,4.87889,"Alpine Scrub, Forb Meadow & Grassland"
32.32,82.42,14.3,-2.10533,81,199856,1242,651,0.784545,3.60236,7.06106,1.18631,4.55316,44.409,16.7179,4758,270.364,11.7602,"Alpine Scrub, Forb Meadow & Grassland"
32.3,83.97,13.4,0.39,79,203245,1399,564,0.72446,2.07392,7.14442,1.4054,2.85814,40.951,18.6912,4453,349.744,2.55585,"Alpine Scrub, Forb Meadow & Grassland"
32.35,83.72,36.1,0.92,84,198843,1362,613,0.72501,2.7841,7.1215,1.2903,3.8402,40.408,30.045,4362,114.253,1.17339,"Alpine Scrub, Forb Meadow & Grassland"
32.37,83.47,12.7,-0.387667,78,200200,1328,584,0.733428,2.42752,7.07324,1.22826,3.30791,46.3888,20.7192,4549,165.152,4.30425,"Alpine Scrub, Forb Meadow & Grassland"
32.33,84.1,19.8,0.351667,80,203231,1420,563,0.689434,2.5108,7.13304,1.38792,3.6406,46.6368,20.4116,4439,229.333,0.288722,"Alpine Scrub, Forb Meadow & Grassland"
32.4,84.17,50.8,-0.0133332,80,202464,1406,566,0.700344,1.80616,7.14452,1.39926,2.56282,47.8432,19.5328,4497,287.167,1.82581,"Alpine Scrub, Forb Meadow & Grassland"
32.4,84.17,54.3,-0.0133332,80,202464,1406,566,0.700344,1.80616,7.14452,1.39926,2.56282,47.8432,19.5328,4497,287.167,1.82581,"Alpine Scrub, Forb Meadow & Grassland"
32.17,83.98,37.7,-2.11733,83,199624,1260,661,0.746502,3.2946,7.06328,1.31031,4.41366,40.7243,11.2317,4804,117.642,2.7304,"Alpine Scrub, Forb Meadow & Grassland"
32.28,84.12,13.4,0.204333,82,202726,1403,584,0.722086,2.32411,7.1349,1.39411,3.21604,45.084,19.1175,4491,24.3306,2.46968,"Alpine Scrub, Forb Meadow & Grassland"
32.2,84.57,17.7,0.215,91,202934,1397,651,0.720484,2.87816,7.10786,1.38498,3.9948,46.1164,19.0922,4483,23.2775,1.4345,"Alpine Scrub, Forb Meadow & Grassland"
32.17,85.03,13.1,0.644667,101,204784,1412,712,0.70941,2.19942,7.0962,1.3165,3.10037,47.1501,20.4266,4432,0.036493,0.280344,"Alpine Scrub, Forb Meadow & Grassland"
31.88,87.87,18.9,1.07433,293,204890,1381,2119,0.683932,2.67939,7.18788,1.45956,3.91766,47.6844,19.8541,4540,51.1236,0.727354,"Alpine Scrub, Forb Meadow & Grassland"
32.19,91.68,189.8,-2.89233,425,200571,1064,3998,0.721172,4.53784,6.97776,1.30296,6.18787,39.2766,8.70356,4664,344.385,4.22042,"Alpine Scrub, Forb Meadow & Grassland"
